,x,y
85938,96,-111
85939,63,-257
85940,96,-110
85941,64,-257
85942,96,-111
85943,65,-257
85944,97,-111
85945,64,-257
85946,97,-110
85947,64,-256
85948,96,-110
85949,64,-257
85950,97,-110
85951,64,-258
85952,96,-110
85953,64,-259
85954,96,-109
85955,64,-260
85956,96,-110
85957,64,-259
85958,97,-110
85959,64,-258
85960,96,-110
85961,64,-257
85962,96,-111
85963,63,-257
85964,96,-110
85965,62,-257
85966,97,-110
85967,62,-256
85968,96,-110
85969,62,-255
85970,96,-109
85971,63,-255
85972,97,-109
85973,62,-255
85974,97,-110
85975,62,-254
85976,96,-110
85977,62,-255
85978,97,-110
85979,63,-255
85980,96,-110
85981,62,-255
85982,96,-109
85983,62,-256
85984,95,-109
85985,62,-257
85986,95,-110
85987,62,-258
85988,95,-109
85989,62,-257
85990,96,-109
85991,63,-257
85992,96,-108
85993,64,-257
85994,97,-108
85995,65,-257
85996,98,-108
85997,64,-257
85998,98,-109
85999,63,-257
86000,98,-108
86001,64,-257
86002,97,-108
86003,64,-256
86004,97,-107
86005,64,-257
86006,96,-107
86007,64,-258
86008,97,-107
86009,65,-258
86010,97,-106
86011,65,-257
86012,96,-106
86013,64,-257
86014,96,-105
86015,64,-256
86016,96,-104
86017,63,-256
86018,95,-104
86019,64,-256
86020,95,-103
86021,65,-256
86022,95,-104
86023,65,-255
86024,96,-104
86025,66,-255
86026,96,-105
86027,66,-256
86028,96,-106
86029,65,-256
86030,96,-107
86031,65,-257
86032,96,-106
86033,65,-258
86034,95,-106
86035,65,-259
86036,94,-106
86037,64,-259
86038,95,-106
86039,64,-258
86040,95,-105
86041,65,-258
86042,95,-106
86043,66,-258
86044,95,-105
86045,67,-258
86046,95,-104
86047,66,-258
86048,95,-103
86049,66,-259
86050,96,-103
86051,66,-258
86052,95,-103
86053,66,-259
86054,95,-102
86055,67,-259
86056,94,-102
86057,67,-260
86058,93,-102
86059,68,-260
86060,93,-103
86061,69,-260
86062,94,-103
86063,69,-259
86064,93,-103
86065,70,-259
86066,93,-104
86067,70,-260
86068,94,-104
86069,71,-260
86070,94,-105
86071,70,-260
86072,95,-105
86073,70,-261
86074,96,-105
86075,71,-261
86076,95,-105
86077,71,-262
86078,96,-105
86079,72,-262
86080,96,-104
86081,72,-261
86082,97,-104
86083,71,-261
86084,98,-104
86085,70,-261
86086,98,-103
86087,71,-261
86088,99,-103
86089,71,-260
86090,99,-104
86091,71,-259
86092,98,-104
86093,71,-258
86094,97,-104
86095,71,-259
86096,97,-103
86097,70,-259
86098,97,-102
86099,70,-258
86100,97,-103
86101,70,-259
86102,97,-102
86103,71,-259
86104,97,-101
86105,72,-259
86106,97,-102
86107,73,-259
86108,98,-102
86109,73,-260
86110,99,-102
86111,73,-261
86112,99,-101
86113,73,-260
86114,100,-101
86115,73,-261
86116,101,-101
86117,73,-260
86118,101,-102
86119,74,-260
86120,100,-102
86121,73,-260
86122,101,-102
86123,73,-261
86124,101,-101
86125,73,-260
86126,101,-100
86127,74,-260
86128,102,-100
86129,74,-261
86130,102,-99
86131,75,-261
86132,101,-99
86133,75,-262
86134,100,-99
86135,75,-261
86136,99,-99
86137,76,-261
86138,98,-99
86139,76,-260
86140,98,-100
86141,75,-260
86142,99,-100
86143,75,-259
86144,99,-101
86145,75,-258
86146,99,-102
86147,76,-258
86148,98,-102
86149,75,-258
86150,98,-103
86151,75,-257
86152,97,-103
86153,75,-258
86154,96,-103
86155,75,-259
86156,97,-103
86157,75,-260
86158,98,-103
86159,75,-261
86160,99,-103
86161,74,-261
86162,99,-104
86163,74,-260
86164,100,-104
86165,73,-260
86166,101,-104
86167,74,-260
86168,101,-103
86169,73,-260
86170,101,-102
86171,72,-260
86172,102,-102
86173,73,-260
86174,102,-101
86175,73,-261
86176,101,-101
86177,73,-260
86178,101,-100
86179,72,-260
86180,101,-101
86181,72,-261
86182,101,-102
86183,72,-262
86184,102,-102
86185,72,-261
86186,103,-102
86187,72,-260
86188,102,-102
86189,72,-261
86190,103,-102
86191,72,-262
86192,102,-102
86193,72,-261
86194,101,-102
86195,72,-260
86196,101,-101
86197,73,-260
86198,101,-100
86199,72,-260
86200,101,-101
86201,72,-261
86202,101,-102
86203,72,-262
86204,101,-103
86205,72,-263
86206,102,-103
86207,72,-264
86208,102,-104
86209,71,-264
86210,101,-104
86211,71,-265
86212,100,-104
86213,71,-266
86214,99,-104
86215,71,-265
86216,100,-104
86217,71,-264
86218,100,-103
86219,71,-265
86220,100,-104
86221,72,-265
86222,99,-104
86223,71,-265
86224,99,-103
86225,70,-265
86226,98,-103
86227,69,-265
86228,98,-104
86229,70,-265
86230,98,-105
86231,71,-265
86232,98,-106
86233,71,-266
86234,98,-107
86235,71,-267
86236,98,-106
86237,72,-267
86238,97,-106
86239,73,-267
86240,96,-106
86241,73,-268
86242,96,-105
86243,73,-269
86244,96,-104
86245,72,-269
86246,95,-104
86247,73,-269
86248,94,-104
86249,72,-269
86250,93,-104
86251,73,-269
86252,94,-104
86253,72,-269
86254,94,-105
86255,71,-269
86256,94,-104
86257,70,-269
86258,93,-104
86259,70,-268
86260,94,-104
86261,70,-267
86262,95,-104
86263,70,-268
86264,95,-105
86265,69,-268
86266,95,-106
86267,69,-269
86268,96,-106
86269,70,-269
86270,97,-106
86271,71,-269
86272,96,-106
86273,71,-270
86274,96,-105
86275,70,-270
86276,97,-105
86277,71,-270
86278,97,-104
86279,71,-271
86280,96,-104
86281,70,-271
86282,96,-105
86283,71,-271
86284,96,-104
86285,71,-272
86286,97,-104
86287,72,-272
86288,98,-104
86289,72,-271
86290,98,-103
86291,71,-271
86292,98,-102
86293,71,-272
86294,98,-103
86295,70,-272
86296,98,-102
86297,70,-273
86298,98,-101
86299,70,-274
86300,98,-100
86301,69,-274
86302,99,-100
86303,69,-275
86304,100,-100
86305,70,-275
86306,99,-100
86307,70,-276
86308,98,-100
86309,69,-276
86310,99,-100
86311,69,-277
86312,98,-100
86313,69,-276
86314,98,-99
86315,70,-276
86316,98,-98
86317,70,-275
86318,98,-97
86319,70,-276
86320,98,-98
86321,71,-276
86322,98,-99
86323,71,-277
86324,97,-99
86325,71,-278
86326,97,-100
86327,71,-279
86328,97,-99
86329,71,-280
86330,97,-100
86331,71,-279
86332,97,-99
86333,71,-280
86334,98,-99
86335,71,-279
86336,97,-99
86337,71,-278
86338,96,-99
86339,72,-278
86340,97,-99
86341,72,-279
86342,98,-99
86343,72,-278
86344,97,-99
86345,72,-277
86346,98,-99
86347,71,-277
86348,98,-98
86349,70,-277
86350,98,-97
86351,71,-277
86352,98,-98
86353,72,-277
86354,98,-97
86355,71,-277
86356,98,-98
86357,71,-276
86358,98,-97
86359,72,-276
86360,99,-97
86361,72,-277
86362,100,-97
86363,72,-278
86364,100,-96
86365,73,-278
86366,100,-97
86367,73,-277
86368,100,-96
86369,74,-277
86370,99,-96
86371,75,-277
86372,99,-95
86373,74,-277
86374,99,-96
86375,75,-277
86376,98,-96
86377,75,-276
86378,97,-96
86379,75,-275
86380,98,-96
86381,75,-274
86382,99,-96
86383,75,-275
86384,99,-97
86385,76,-275
86386,99,-98
86387,76,-274
86388,99,-99
86389,76,-273
86390,98,-99
86391,75,-273
86392,98,-98
86393,76,-273
86394,98,-97
86395,76,-274
86396,97,-97
86397,75,-274
86398,96,-97
86399,75,-273
86400,95,-97
86401,75,-272
86402,95,-96
86403,76,-272
86404,95,-97
86405,75,-272
86406,96,-97
86407,75,-271
86408,95,-97
86409,75,-270
86410,95,-98
86411,75,-271
86412,95,-97
86413,76,-271
86414,95,-96
86415,77,-271
86416,95,-95
86417,77,-270
86418,95,-94
86419,77,-269
86420,95,-95
86421,77,-270
86422,95,-96
86423,78,-270
86424,94,-96
86425,77,-270
86426,95,-96
86427,77,-269
86428,96,-96
86429,77,-270
86430,95,-96
86431,76,-270
86432,94,-96
86433,75,-270
86434,94,-95
86435,76,-270
86436,93,-95
86437,77,-270
86438,92,-95
86439,77,-269
86440,92,-96
86441,76,-269
86442,93,-96
86443,75,-269
86444,92,-96
86445,75,-270
86446,91,-96
86447,76,-270
86448,90,-96
86449,76,-269
86450,90,-95
86451,75,-269
86452,90,-94
86453,76,-269
86454,91,-94
86455,76,-270
86456,91,-93
86457,76,-269
86458,91,-94
86459,76,-268
86460,91,-95
86461,75,-268
86462,91,-96
86463,75,-269
86464,92,-96
86465,75,-268
86466,93,-96
86467,76,-268
86468,93,-97
86469,76,-269
86470,92,-97
86471,75,-269
86472,93,-97
86473,75,-268
86474,94,-97
86475,75,-267
86476,95,-97
86477,75,-266
86478,95,-96
86479,75,-267
86480,95,-95
86481,75,-268
86482,95,-96
86483,75,-267
86484,95,-95
86485,75,-268
86486,94,-95
86487,75,-269
86488,93,-95
86489,75,-270
86490,92,-95
86491,74,-270
86492,92,-94
86493,75,-270
86494,92,-93
86495,76,-270
86496,92,-92
86497,77,-270
86498,93,-92
86499,76,-270
86500,93,-91
86501,77,-270
86502,93,-90
86503,76,-270
86504,94,-90
86505,77,-270
86506,94,-91
86507,76,-270
86508,94,-90
86509,75,-270
86510,93,-90
86511,76,-270
86512,94,-90
86513,77,-270
86514,94,-89
86515,77,-271
86516,94,-88
86517,76,-271
86518,94,-87
86519,77,-271
86520,94,-86
86521,78,-271
86522,94,-87
86523,77,-271
86524,95,-87
86525,78,-271
86526,96,-87
86527,78,-270
86528,97,-87
86529,77,-270
86530,98,-87
86531,77,-269
86532,97,-87
86533,77,-270
86534,96,-87
86535,77,-271
86536,97,-87
86537,76,-271
86538,98,-87
86539,77,-271
86540,98,-86
86541,77,-272
86542,97,-86
86543,77,-273
86544,98,-86
86545,77,-274
86546,97,-86
86547,77,-275
86548,97,-87
86549,76,-275
86550,96,-87
86551,76,-276
86552,97,-87
86553,76,-275
86554,98,-87
86555,75,-275
86556,99,-87
86557,75,-274
86558,99,-86
86559,75,-275
86560,98,-86
86561,75,-274
86562,98,-85
86563,75,-273
86564,98,-84
86565,76,-273
86566,99,-84
86567,76,-272
86568,99,-83
86569,77,-272
86570,100,-83
86571,77,-271
86572,100,-82
86573,77,-272
86574,101,-82
86575,77,-273
86576,100,-82
86577,77,-274
86578,100,-83
86579,76,-274
86580,100,-82
86581,77,-274
86582,99,-82
86583,76,-274
86584,100,-82
86585,75,-274
86586,100,-81
86587,75,-275
86588,100,-80
86589,76,-275
86590,99,-80
86591,76,-274
86592,100,-80
86593,77,-274
86594,100,-79
86595,78,-274
86596,100,-80
86597,78,-275
86598,100,-79
86599,77,-275
86600,100,-78
86601,78,-275
86602,100,-77
86603,78,-274
86604,100,-76
86605,79,-274
86606,101,-76
86607,78,-274
86608,102,-76
86609,78,-275
86610,102,-77
86611,79,-275
86612,103,-77
86613,78,-275
86614,103,-78
86615,78,-274
86616,104,-78
86617,78,-273
86618,104,-79
86619,78,-274
86620,103,-79
86621,78,-273
86622,103,-78
86623,79,-273
86624,103,-79
86625,79,-274
86626,103,-78
86627,79,-275
86628,103,-77
86629,79,-274
86630,104,-77
86631,78,-274
86632,104,-76
86633,77,-274
86634,103,-76
86635,77,-273
86636,103,-77
86637,78,-273
86638,102,-77
86639,78,-272
86640,103,-77
86641,79,-272
86642,104,-77
86643,79,-273
86644,104,-78
86645,79,-272
86646,104,-79
86647,79,-273
86648,103,-79
86649,79,-274
86650,103,-80
86651,79,-275
86652,102,-80
86653,78,-275
86654,101,-80
86655,78,-276
86656,100,-80
86657,79,-276
86658,100,-81
86659,78,-276
86660,99,-81
86661,77,-276
86662,100,-81
86663,77,-277
86664,99,-81
86665,77,-276
86666,98,-81
86667,77,-275
86668,99,-81
86669,77,-274
86670,98,-81
86671,77,-275
86672,99,-81
86673,77,-274
86674,100,-81
86675,77,-275
86676,100,-80
86677,76,-275
86678,99,-80
86679,76,-274
86680,100,-80
86681,77,-274
86682,101,-80
86683,76,-274
86684,101,-81
86685,75,-274
86686,100,-81
86687,75,-275
86688,101,-81
86689,75,-276
86690,101,-80
86691,76,-276
86692,102,-80
86693,76,-277
86694,101,-80
86695,75,-277
86696,102,-80
86697,75,-276
86698,101,-80
86699,74,-276
86700,101,-79
86701,74,-277
86702,102,-79
86703,73,-277
86704,102,-80
86705,73,-278
86706,101,-80
86707,73,-279
86708,102,-80
86709,73,-280
86710,102,-81
86711,73,-279
86712,101,-81
86713,73,-280
86714,101,-80
86715,72,-280
86716,102,-80
86717,73,-280
86718,102,-79
86719,72,-280
86720,102,-80
86721,72,-281
86722,102,-79
86723,72,-282
86724,102,-78
86725,72,-281
86726,101,-78
86727,71,-281
86728,101,-79
86729,71,-280
86730,100,-79
86731,70,-280
86732,100,-80
86733,69,-280
86734,99,-80
86735,70,-280
86736,98,-80
86737,70,-281
86738,98,-79
86739,69,-281
86740,98,-80
86741,69,-280
86742,99,-80
86743,68,-280
86744,99,-81
86745,67,-280
86746,99,-80
86747,68,-280
86748,99,-81
86749,69,-280
86750,100,-81
86751,70,-280
86752,100,-80
86753,71,-280
86754,99,-80
86755,72,-280
86756,100,-80
86757,71,-280
86758,100,-79
86759,71,-279
86760,100,-78
86761,72,-279
86762,101,-78
86763,71,-279
86764,101,-79
86765,71,-278
86766,100,-79
86767,71,-277
86768,99,-79
86769,71,-278
86770,100,-79
86771,72,-278
86772,101,-79
86773,73,-278
86774,102,-79
86775,74,-278
86776,102,-80
86777,74,-279
86778,101,-80
86779,73,-279
86780,100,-80
86781,73,-280
86782,100,-79
86783,73,-281
86784,101,-79
86785,72,-281
86786,100,-79
86787,72,-282
86788,100,-80
86789,72,-283
86790,99,-80
86791,73,-283
86792,100,-80
86793,73,-282
86794,99,-80
86795,74,-282
86796,100,-80
86797,75,-282
86798,100,-79
86799,76,-282
86800,99,-79
86801,75,-282
86802,99,-78
86803,74,-282
86804,98,-78
86805,74,-283
86806,98,-77
86807,73,-283
86808,98,-76
86809,73,-284
86810,99,-76
86811,73,-285
86812,99,-75
86813,73,-284
86814,98,-75
86815,72,-284
86816,99,-75
86817,72,-285
86818,100,-75
86819,71,-285
86820,100,-74
86821,71,-284
86822,99,-74
86823,71,-283
86824,100,-74
86825,72,-283
86826,99,-74
86827,71,-283
86828,99,-75
86829,70,-283
86830,99,-76
86831,70,-284
86832,98,-76
86833,70,-283
86834,97,-76
86835,70,-284
86836,96,-76
86837,70,-285
86838,96,-75
86839,70,-284
86840,95,-75
86841,69,-284
86842,96,-75
86843,69,-285
86844,97,-75
86845,69,-284
86846,98,-75
86847,68,-284
86848,98,-74
86849,67,-284
86850,99,-74
86851,67,-283
86852,99,-75
86853,68,-283
86854,99,-74
86855,68,-282
86856,99,-73
86857,68,-283
86858,98,-73
86859,68,-284
86860,98,-72
86861,67,-284
86862,98,-73
86863,68,-284
86864,98,-74
86865,67,-284
86866,97,-74
86867,67,-285
86868,97,-75
86869,66,-285
86870,98,-75
86871,66,-286
86872,98,-76
86873,65,-286
86874,98,-75
86875,65,-285
86876,99,-75
86877,65,-286
86878,100,-75
86879,66,-286
86880,100,-76
86881,66,-287
86882,100,-77
86883,66,-288
86884,99,-77
86885,67,-288
86886,99,-76
86887,67,-287
86888,99,-77
86889,67,-286
86890,100,-77
86891,67,-287
86892,99,-77
86893,67,-286
86894,99,-78
86895,67,-285
86896,99,-77
86897,67,-286
86898,100,-77
86899,66,-286
86900,100,-78
86901,66,-287
86902,100,-79
86903,66,-286
86904,101,-79
86905,67,-286
86906,101,-80
86907,66,-286
86908,102,-80
86909,67,-286
86910,103,-80
86911,67,-285
86912,103,-81
86913,67,-284
86914,103,-80
86915,68,-284
86916,104,-80
86917,67,-284
86918,104,-79
86919,67,-283
86920,104,-78
86921,67,-282
86922,104,-77
86923,66,-282
86924,104,-76
86925,67,-282
86926,104,-77
86927,67,-281
86928,104,-76
86929,67,-280
86930,104,-75
86931,67,-281
86932,104,-74
86933,67,-282
86934,103,-74
86935,67,-281
86936,104,-74
86937,68,-281
86938,104,-73
86939,68,-282
86940,104,-74
86941,67,-282
86942,104,-75
86943,68,-282
86944,104,-74
86945,69,-282
86946,105,-74
86947,69,-283
86948,104,-74
86949,68,-283
86950,103,-74
86951,68,-284
86952,103,-75
86953,69,-284
86954,102,-75
86955,69,-283
86956,103,-75
86957,69,-284
86958,103,-76
86959,69,-285
86960,103,-77
86961,69,-286
86962,103,-78
86963,68,-286
86964,103,-77
86965,68,-287
86966,103,-78
86967,68,-288
86968,103,-77
86969,69,-288
86970,103,-76
86971,69,-287
86972,103,-77
86973,69,-288
86974,104,-77
86975,69,-287
86976,104,-76
86977,69,-288
86978,104,-77
86979,69,-289
86980,104,-76
86981,69,-290
86982,105,-76
86983,69,-291
86984,106,-76
86985,69,-290
86986,107,-76
86987,68,-290
86988,106,-76
86989,69,-290
86990,106,-77
86991,68,-290
86992,107,-77
86993,69,-290
86994,108,-77
86995,69,-291
86996,108,-78
86997,69,-290
86998,107,-78
86999,68,-290
87000,107,-77
87001,69,-290
87002,106,-77
87003,69,-289
87004,106,-78
87005,69,-288
87006,107,-78
87007,69,-289
87008,106,-78
87009,69,-288
87010,106,-79
87011,68,-288
87012,106,-80
87013,69,-288
87014,106,-79
87015,69,-287
87016,107,-79
87017,69,-288
87018,108,-79
87019,69,-287
87020,109,-79
87021,70,-287
87022,108,-79
87023,69,-287
87024,109,-79
87025,68,-287
87026,109,-78
87027,68,-288
87028,108,-78
87029,67,-288
87030,108,-79
87031,68,-288
87032,109,-79
87033,68,-287
87034,110,-79
87035,68,-288
87036,109,-79
87037,67,-288
87038,109,-80
87039,67,-289
87040,108,-80
87041,68,-289
87042,108,-81
87043,67,-289
87044,108,-80
87045,68,-289
87046,108,-79
87047,68,-290
87048,107,-79
87049,67,-290
87050,108,-79
87051,67,-289
87052,108,-80
87053,68,-289
87054,107,-80
87055,68,-288
87056,107,-79
87057,67,-288
87058,107,-78
87059,66,-288
87060,107,-79
87061,67,-288
87062,107,-78
87063,67,-287
87064,107,-77
87065,67,-286
87066,106,-77
87067,66,-286
87068,106,-76
87069,66,-287
87070,106,-75
87071,66,-286
87072,106,-74
87073,66,-287
87074,105,-74
87075,65,-287
87076,105,-73
87077,66,-287
87078,104,-73
87079,66,-288
87080,104,-74
87081,67,-288
87082,104,-73
87083,68,-288
87084,104,-72
87085,67,-288
87086,104,-73
87087,67,-287
87088,103,-73
87089,68,-287
87090,102,-73
87091,68,-288
87092,101,-73
87093,68,-287
87094,102,-73
87095,68,-286
87096,103,-73
87097,69,-286
87098,104,-73
87099,69,-285
87100,103,-73
87101,68,-285
87102,102,-73
87103,69,-285
87104,101,-73
87105,70,-285
87106,102,-73
87107,70,-284
87108,103,-73
87109,69,-284
87110,103,-72
87111,69,-285
87112,102,-72
87113,69,-286
87114,101,-72
87115,69,-285
87116,102,-72
87117,70,-285
87118,102,-73
87119,71,-285
87120,103,-73
87121,71,-284
87122,103,-72
87123,71,-283
87124,103,-71
87125,72,-283
87126,103,-72
87127,72,-284
87128,103,-71
87129,72,-285
87130,103,-70
87131,71,-285
87132,102,-70
87133,72,-285
87134,103,-70
87135,73,-285
87136,102,-70
87137,73,-286
87138,102,-71
87139,74,-286
87140,102,-70
87141,74,-285
87142,103,-70
87143,74,-286
87144,103,-71
87145,73,-286
87146,104,-71
87147,72,-286
87148,103,-71
87149,72,-285
87150,103,-70
87151,72,-286
87152,103,-71
87153,72,-285
87154,102,-71
87155,72,-284
87156,102,-70
87157,71,-284
87158,103,-70
87159,70,-284
87160,103,-69
87161,71,-284
87162,104,-69
87163,70,-284
87164,104,-70
87165,70,-283
87166,103,-70
87167,69,-283
87168,104,-70
87169,69,-284
87170,105,-70
87171,69,-285
87172,104,-70
87173,68,-285
87174,105,-70
87175,67,-285
87176,104,-70
87177,68,-285
87178,103,-70
87179,68,-284
87180,104,-70
87181,68,-283
87182,103,-70
87183,69,-283
87184,103,-71
87185,68,-283
87186,102,-71
87187,68,-282
87188,102,-72
87189,67,-282
87190,102,-73
87191,66,-282
87192,101,-73
87193,67,-282
87194,101,-74
87195,67,-283
87196,101,-73
87197,66,-283
87198,101,-72
87199,66,-282
87200,101,-71
87201,67,-282
87202,101,-72
87203,66,-282
87204,102,-72
87205,67,-282
87206,102,-73
87207,67,-283
87208,102,-74
87209,66,-283
87210,103,-74
87211,66,-284
87212,103,-75
87213,67,-284
87214,102,-75
87215,66,-284
87216,102,-74
87217,66,-285
87218,102,-75
87219,65,-285
87220,103,-75
87221,66,-285
87222,103,-74
87223,66,-286
87224,102,-74
87225,66,-287
87226,103,-74
87227,65,-287
87228,103,-75
87229,65,-288
87230,103,-76
87231,66,-288
87232,104,-76
87233,66,-289
87234,103,-76
87235,66,-288
87236,103,-75
87237,65,-288
87238,102,-75
87239,65,-289
87240,101,-75
87241,65,-288
87242,100,-75
87243,65,-289
87244,100,-74
87245,65,-288
87246,99,-74
87247,65,-287
87248,100,-74
87249,65,-288
87250,99,-74
87251,64,-288
87252,99,-75
87253,65,-288
87254,99,-74
87255,66,-288
87256,98,-74
87257,66,-287
87258,98,-75
87259,65,-287
87260,98,-76
87261,64,-287
87262,97,-76
87263,64,-288
87264,98,-76
87265,64,-287
87266,98,-75
87267,65,-287
87268,98,-76
87269,65,-286
87270,98,-75
87271,65,-287
87272,99,-75
87273,65,-288
87274,100,-75
87275,64,-288
87276,100,-76
87277,63,-288
87278,101,-76
87279,62,-288
87280,102,-76
87281,63,-288
87282,102,-77
87283,63,-287
87284,103,-77
87285,62,-287
87286,102,-77
87287,62,-288
87288,101,-77
87289,61,-288
87290,101,-76
87291,60,-288
87292,101,-77
87293,60,-289
87294,102,-77
87295,59,-289
87296,101,-77
87297,59,-288
87298,101,-76
87299,59,-287
87300,102,-76
87301,58,-287
87302,101,-76
87303,58,-286
87304,100,-76
87305,58,-285
87306,100,-75
87307,58,-284
87308,100,-74
87309,59,-284
87310,99,-74
87311,59,-283
87312,99,-73
87313,60,-283
87314,99,-74
87315,61,-283
87316,98,-74
87317,61,-284
87318,98,-73
87319,61,-283
87320,98,-72
87321,60,-283
87322,98,-71
87323,60,-284
87324,97,-71
87325,60,-285
87326,98,-71
87327,60,-286
87328,99,-71
87329,60,-287
87330,99,-72
87331,60,-288
87332,99,-71
87333,61,-288
87334,99,-70
87335,62,-288
87336,100,-70
87337,61,-288
87338,100,-69
87339,61,-287
87340,100,-70
87341,61,-286
87342,100,-71
87343,62,-286
87344,101,-71
87345,62,-285
87346,102,-71
87347,63,-285
87348,102,-72
87349,62,-285
87350,102,-73
87351,63,-285
87352,102,-74
87353,63,-284
87354,102,-73
87355,62,-284
87356,102,-72
87357,63,-284
87358,101,-72
87359,63,-283
87360,101,-71
87361,62,-283
87362,101,-72
87363,62,-282
87364,100,-72
87365,63,-282
87366,100,-71
87367,63,-281
87368,100,-72
87369,62,-281
87370,100,-71
87371,63,-281
87372,100,-72
87373,63,-280
87374,100,-71
87375,63,-279
87376,100,-72
87377,62,-279
87378,100,-71
87379,62,-280
87380,100,-70
87381,61,-280
87382,101,-70
87383,60,-280
87384,102,-70
87385,60,-281
87386,103,-70
87387,60,-282
87388,103,-69
87389,61,-282
87390,104,-69
87391,60,-282
87392,104,-68
87393,60,-281
87394,104,-69
87395,60,-282
87396,104,-68
87397,60,-283
87398,104,-67
87399,60,-282
87400,104,-68
87401,60,-283
87402,103,-68
87403,61,-283
87404,104,-68
87405,60,-283
87406,104,-69
87407,59,-283
87408,105,-69
87409,60,-283
87410,105,-70
87411,61,-283
87412,105,-71
87413,61,-284
87414,105,-70
87415,62,-284
87416,106,-70
87417,61,-284
87418,106,-69
87419,61,-283
87420,105,-69
87421,60,-283
87422,105,-68
87423,61,-283
87424,106,-68
87425,61,-284
87426,107,-68
87427,61,-285
87428,107,-67
87429,60,-285
87430,108,-67
87431,60,-284
87432,108,-66
87433,60,-285
87434,109,-66
87435,60,-284
87436,108,-66
87437,61,-284
87438,109,-66
87439,62,-284
87440,109,-67
87441,61,-284
87442,108,-67
87443,61,-283
87444,108,-68
87445,61,-284
87446,108,-67
87447,61,-285
87448,108,-66
87449,62,-285
87450,108,-65
87451,63,-285
87452,107,-65
87453,63,-286
87454,108,-65
87455,64,-286
87456,109,-65
87457,65,-286
87458,109,-66
87459,64,-286
87460,110,-66
87461,64,-285
87462,110,-67
87463,64,-284
87464,109,-67
87465,64,-283
87466,110,-67
87467,63,-283
87468,111,-67
87469,63,-282
87470,111,-68
87471,63,-281
87472,110,-68
87473,64,-281
87474,110,-69
87475,64,-280
87476,110,-70
87477,65,-280
87478,110,-71
87479,64,-280
87480,109,-71
87481,64,-281
87482,108,-71
87483,64,-280
87484,108,-72
87485,65,-280
87486,107,-72
87487,65,-281
87488,107,-71
87489,64,-281
87490,107,-70
87491,64,-282
87492,106,-70
87493,64,-281
87494,106,-71
87495,64,-280
87496,105,-71
87497,64,-281
87498,104,-71
87499,64,-280
87500,104,-70
87501,64,-279
87502,104,-69
87503,63,-279
87504,104,-68
87505,63,-278
87506,103,-68
87507,62,-278
87508,102,-68
87509,62,-277
87510,101,-68
87511,61,-277
87512,101,-69
87513,61,-278
87514,101,-68
87515,62,-278
87516,102,-68
87517,63,-278
87518,101,-68
87519,62,-278
87520,100,-68
87521,61,-278
87522,101,-68
87523,61,-277
87524,102,-68
87525,62,-277
87526,101,-68
87527,61,-277
87528,101,-69
87529,61,-276
87530,101,-70
87531,61,-275
87532,100,-70
87533,61,-276
87534,99,-70
87535,61,-275
87536,99,-71
87537,61,-274
87538,100,-71
87539,62,-274
87540,99,-71
87541,62,-275
87542,100,-71
87543,62,-276
87544,101,-71
87545,61,-276
87546,100,-71
87547,60,-276
87548,100,-72
87549,60,-277
87550,101,-72
87551,59,-277
87552,101,-71
87553,59,-278
87554,100,-71
87555,59,-277
87556,100,-70
87557,59,-278
87558,99,-70
87559,58,-278
87560,99,-69
87561,58,-277
87562,100,-69
87563,58,-278
87564,101,-69
87565,58,-279
87566,100,-69
87567,57,-279
87568,99,-69
87569,56,-279
87570,99,-68
87571,56,-278
87572,100,-68
87573,55,-278
87574,100,-69
87575,56,-278
87576,100,-70
87577,57,-278
87578,100,-71
87579,57,-279
87580,101,-71
87581,58,-279
87582,101,-70
87583,58,-280
87584,101,-69
87585,58,-279
87586,101,-70
87587,59,-279
87588,101,-69
87589,58,-279
87590,100,-69
87591,58,-280
87592,101,-69
87593,58,-279
87594,100,-69
87595,57,-279
87596,100,-70
87597,57,-280
87598,100,-71
87599,57,-279
87600,100,-70
87601,57,-280
87602,100,-69
87603,57,-281
87604,100,-68
87605,56,-281
87606,100,-69
87607,55,-281
87608,100,-70
87609,55,-282
87610,100,-71
87611,56,-282
87612,100,-70
87613,56,-281
87614,100,-71
87615,56,-280
87616,100,-72
87617,56,-279
87618,99,-72
87619,56,-280
87620,100,-72
87621,56,-279
87622,100,-71
87623,56,-280
87624,100,-70
87625,57,-280
87626,100,-69
87627,58,-280
87628,100,-70
87629,58,-281
87630,101,-70
87631,58,-280
87632,100,-70
87633,57,-280
87634,100,-69
87635,57,-281
87636,100,-70
87637,57,-280
87638,100,-69
87639,56,-280
87640,99,-69
87641,56,-281
87642,99,-70
87643,56,-282
87644,99,-71
87645,56,-281
87646,98,-71
87647,57,-281
87648,98,-72
87649,57,-280
87650,97,-72
87651,58,-280
87652,98,-72
87653,58,-279
87654,98,-73
87655,58,-280
87656,99,-73
87657,57,-280
87658,100,-73
87659,57,-281
87660,100,-72
87661,58,-281
87662,99,-72
87663,58,-282
87664,99,-71
87665,59,-282
87666,99,-72
87667,58,-282
87668,99,-71
87669,59,-282
87670,99,-72
87671,58,-282
87672,100,-72
87673,58,-281
87674,101,-72
87675,59,-281
87676,101,-73
87677,58,-281
87678,102,-73
87679,59,-281
87680,102,-72
87681,58,-281
87682,101,-72
87683,58,-282
87684,101,-73
87685,58,-283
87686,100,-73
